,Numero_de_Productos_Ordenados,ID,Lista_de_Volumenes_de_Productos,Volumen_Total
19749,1,[16983],[0.031977],0.031977
19750,1,[20639],[0.05],0.05
19751,1,[17667],[0.0170786],0.0170786
19752,2,"[34820, 30215]","[0.08, 0.285304]",0.365304
19753,1,[45716],[1.35e-05],1.35e-05
19754,1,[37374],[1.962e-05],1.962e-05
19755,1,[17527],[0.00093183],0.00093183
19756,1,[34137],[7.423e-05],7.423e-05
19757,1,[47786],[0.0590337],0.0590337
19758,1,[40280],[1.737],1.737
19759,1,[17186],[0.39698326],0.39698326
19760,2,"[37529, 48040]","[0.81, 0.000611]",0.8106110000000001
19761,1,[24356],[0.00449],0.00449
19762,1,[39571],[1.29],1.29
19763,1,[20282],[0.056515],0.056515
19764,1,[17206],[0.02987],0.02987
19765,1,[34112],[0.00056],0.00056
19766,1,[27442],[0.00112],0.00112
19767,1,[39320],[0.000704],0.000704
19768,1,[47240],[2.56986114],2.56986114
19769,1,[46914],[0.006222],0.006222
19770,1,[17186],[0.39698326],0.39698326
19771,1,[16962],[0.071824],0.071824
19772,2,"[47992, 24115]","[0.0009568, 0.0114272]",0.012384000000000001
19773,2,"[34269, 16954]","[0.001125, 0.001]",0.002125
19774,1,[31529],[0.0015],0.0015
19775,1,[37529],[0.81],0.81
19776,1,[2739],[0.002956],0.002956
19777,1,[37450],[0.007449],0.007449
19778,1,[34742],[0.006729],0.006729
19779,1,[46479],[0.08993931],0.08993931
19780,1,[24466],[0.3],0.3
19781,1,[1206],[1.751747],1.751747
19782,1,[39505],[0.028782],0.028782
19783,1,[34387],[0.00434296],0.00434296
19784,1,[16962],[0.071824],0.071824
19785,1,[17218],[0.001125],0.001125
19786,1,[20308],[0.070148],0.070148
19787,1,[37527],[0.020121],0.020121
19788,1,[44048],[0.0009568],0.0009568
19789,1,[42529],[0.000474],0.000474
19790,1,[35170],[0.00345244],0.00345244
19791,1,[34568],[0.54717],0.54717
19792,1,[5688],[0.03728076],0.03728076
19793,1,[47659],[0.001],0.001
19794,1,[38008],[0.0009568],0.0009568
19795,1,[22519],[0.003017],0.003017
19796,1,[41903],[0.0483],0.0483
19797,1,[47201],[0.086225],0.086225
19798,1,[35251],[0.0009568],0.0009568
19799,1,[39599],[0.0035606],0.0035606
19800,1,[37527],[0.020121],0.020121
19801,1,[37490],[0.001125],0.001125
19802,1,[47659],[0.001],0.001
19803,1,[21449],[0.17304],0.17304
19804,1,[39315],[0.006222],0.006222
19805,1,[27614],[0.001],0.001
19806,1,[20641],[0.000525],0.000525
19807,1,[34712],[0.004387],0.004387
19808,1,[34560],[0.001617],0.001617
19809,1,[34683],[0.000729],0.000729
19810,1,[9110],[1.46259],1.46259
19811,1,[47659],[0.001],0.001
19812,1,[34061],[0.072],0.072
19813,1,[17271],[1.0125],1.0125
19814,1,[34061],[0.072],0.072
19815,1,[23683],[0.006904],0.006904
19816,1,[2852],[0.21],0.21
19817,1,[17839],[0.001125],0.001125
19818,1,[18535],[0.006904],0.006904
19819,1,[20260],[0.002975],0.002975
19820,1,[16933],[0.000266],0.000266
19821,1,[20314],[0.002205],0.002205
19822,2,"[35952, 15236]","[0.001, 0.0062613]",0.0072613
19823,1,[17961],[0.0001],0.0001
19824,1,[16944],[0.006235],0.006235
19825,1,[50875],[0.03729639],0.03729639
19826,1,[18578],[0.025238],0.025238
19827,1,[34274],[0.031977],0.031977
19828,1,[36638],[0.002568],0.002568
19829,1,[23669],[0.061],0.061
19830,1,[23969],[0.00105],0.00105
19831,1,[1060],[0.000166],0.000166
19832,1,[29998],[0.00056],0.00056
19833,2,"[39546, 34673]","[0.81, 1.1983904]",2.0083904
19834,1,[17387],[0.0001],0.0001
19835,1,[48216],[0.57174],0.57174
19836,1,[35107],[0.1241],0.1241
19837,1,[43915],[0.000426],0.000426
19838,1,[34704],[0.02464],0.02464
19839,1,[17377],[0.008],0.008
19840,1,[34324],[0.00108],0.00108
19841,1,[37569],[0.001],0.001
19842,4,"[47938, 40599, 24355, 24335]","[0.006222, 0.001125, 0.076162, 0.0001]",0.083609
19843,1,[37526],[0.02331],0.02331
19844,1,[35318],[0.081744],0.081744
19845,2,"[4129, 24335]","[0.001125, 0.0001]",0.001225
19846,1,[47948],[0.4177379],0.4177379
19847,1,[41903],[0.0483],0.0483
19848,1,[34301],[0.001252],0.001252
19849,1,[40021],[0.0009568],0.0009568
19850,1,[17797],[0.0009958],0.0009958
19851,2,"[35066, 15009]","[0.17304, 0.0702768]",0.2433168
19852,1,[17771],[0.060912],0.060912
19853,1,[34327],[0.00108],0.00108
19854,1,[48232],[0.00105],0.00105
19855,1,[42202],[0.294],0.294
19856,1,[17186],[0.39698326],0.39698326
19857,1,[23398],[0.020912],0.020912
19858,1,[37590],[0.00214414],0.00214414
19859,1,[37151],[0.10494707],0.10494707
19860,1,[18703],[0.001125],0.001125
19861,1,[34248],[1.276e-05],1.276e-05
19862,1,[28199],[0.1202],0.1202
19863,1,[34534],[1.276e-05],1.276e-05
19864,1,[17426],[0.0009568],0.0009568
19865,1,[34742],[0.006729],0.006729
19866,2,"[42711, 35693]","[0.000603, 0.384]",0.38460300000000003
19867,1,[4723],[0.0009568],0.0009568
19868,1,[29978],[0.0010908],0.0010908
19869,1,[48396],[0.43168],0.43168
19870,1,[27073],[1.1983904],1.1983904
19871,1,[47018],[0.001125],0.001125
19872,1,[34515],[0.17753],0.17753
19873,2,"[41825, 48236]","[0.0009568, 0.384]",0.3849568
19874,2,"[34735, 45722]","[0.001125, 0.000611]",0.001736
19875,1,[36104],[0.023],0.023
19876,2,"[17193, 34566]","[0.9363, 0.343217]",1.279517
19877,1,[34422],[3.4e-05],3.4e-05
19878,1,[18678],[1.61e-05],1.61e-05
19879,1,[41915],[0.001841],0.001841
19880,1,[34820],[0.08],0.08
19881,1,[45696],[0.001],0.001
19882,1,[49348],[0.02987],0.02987
19883,1,[24335],[0.0001],0.0001
19884,1,[1586],[0.001135],0.001135
19885,1,[19973],[0.001125],0.001125
19886,1,[52766],[0.006222],0.006222
19887,1,[14433],[0.0009958],0.0009958
19888,1,[44048],[0.0009568],0.0009568
19889,1,[35577],[0.006235],0.006235
19890,1,[51351],[0.003914],0.003914
19891,1,[36104],[0.023],0.023
19892,1,[48234],[0.001125],0.001125
19893,2,"[12366, 24415]","[0.01842676, 0.070148]",0.08857476
19894,1,[17145],[0.001],0.001
19895,1,[17139],[0.052],0.052
19896,1,[37159],[0.234],0.234
19897,1,[19861],[0.055245],0.055245
19898,1,[2588],[0.094],0.094
19899,1,[24333],[1.46035],1.46035
19900,1,[34455],[0.025238],0.025238
19901,1,[17798],[0.002775],0.002775
19902,1,[46817],[0.04576],0.04576
19903,1,[51294],[0.006235],0.006235
19904,1,[17218],[0.001125],0.001125
19905,1,[34112],[0.00056],0.00056
19906,1,[20647],[0.005334],0.005334
19907,1,[48178],[6.75e-06],6.75e-06
19908,1,[2762],[0.000704],0.000704
19909,1,[45657],[0.000456],0.000456
19910,1,[34182],[0.0002],0.0002
19911,1,[16933],[0.000266],0.000266
19912,4,"[34484, 27985, 17665, 24468]","[0.0194, 0.050509, 0.00042, 0.002]",0.072329
19913,2,"[37151, 24035]","[0.10494707, 0.00056]",0.10550707000000001
19914,1,[2444],[0.055245],0.055245
19915,1,[24356],[0.00449],0.00449
19916,1,[47158],[0.001125],0.001125
19917,1,[7487],[1.11],1.11
19918,1,[34050],[0.0009568],0.0009568
19919,1,[34382],[1.6],1.6
19920,1,[34437],[0.01],0.01
19921,1,[46817],[0.04576],0.04576
19922,1,[18754],[0.214957],0.214957
19923,1,[34483],[0.09],0.09
19924,1,[17841],[0.62437233],0.62437233
19925,1,[47659],[0.001],0.001
19926,1,[14627],[0.163],0.163
19927,1,[40450],[0.028782],0.028782
19928,1,[34248],[1.276e-05],1.276e-05
19929,1,[41913],[0.055245],0.055245
19930,1,[24330],[0.24423917],0.24423917
19931,2,"[47786, 20992]","[0.0590337, 0.091266]",0.1502997
19932,1,[20752],[0.30705],0.30705
19933,1,[20618],[0.01842676],0.01842676
19934,1,[16996],[0.00345244],0.00345244
19935,1,[34425],[0.0009958],0.0009958
19936,2,"[37730, 181]","[0.001125, 0.00345244]",0.00457744
19937,1,[47219],[1.276e-05],1.276e-05
19938,1,[16969],[0.0009539],0.0009539
19939,1,[34266],[0.24861992],0.24861992
19940,1,[17193],[0.9363],0.9363
19941,1,[45149],[0.00371],0.00371
19942,1,[20290],[0.002007],0.002007
19943,1,[27248],[0.556999],0.556999
19944,1,[939],[0.001],0.001
19945,1,[2067],[0.013034],0.013034
19946,1,[34379],[0.0263],0.0263
19947,1,[41645],[0.00056],0.00056
19948,1,[42090],[0.077],0.077
19949,1,[41372],[0.00345244],0.00345244
19950,1,[43849],[0.54717],0.54717
19951,1,[17147],[0.52040364],0.52040364
19952,1,[23914],[0.020912],0.020912
19953,1,[34308],[0.002554],0.002554
19954,1,[5547],[0.006222],0.006222
19955,1,[47948],[0.4177379],0.4177379
19956,1,[34768],[0.000603],0.000603
19957,1,[20174],[0.0296],0.0296
19958,1,[30213],[0.071824],0.071824
19959,1,[47297],[0.0144],0.0144
19960,1,[37527],[0.020121],0.020121
19961,1,[36486],[0.020912],0.020912
19962,1,[34302],[0.00391763],0.00391763
19963,1,[35297],[0.00430529],0.00430529
19964,1,[18805],[0.107047],0.107047
19965,1,[18144],[0.00105],0.00105
19966,1,[40309],[1.68e-05],1.68e-05
19967,1,[41916],[0.49558119],0.49558119
19968,1,[34695],[0.00093183],0.00093183
19969,1,[36014],[6.883e-05],6.883e-05
19970,1,[27396],[1.56427],1.56427
19971,1,[34420],[0.06],0.06
19972,1,[46960],[0.000852],0.000852
19973,1,[37452],[0.074915],0.074915
19974,1,[34433],[0.027193],0.027193
19975,1,[48397],[0.007427],0.007427
19976,1,[34742],[0.006729],0.006729
19977,1,[14896],[0.0009539],0.0009539
19978,1,[34483],[0.09],0.09
19979,1,[41914],[0.006235],0.006235
19980,4,"[35172, 34361, 42399, 37583]","[0.609348, 1.276e-05, 0.001597, 0.004511]",0.61546876
19981,1,[33835],[0.54925],0.54925
19982,1,[46894],[0.0009568],0.0009568
19983,1,[36045],[0.001],0.001
19984,1,[18539],[0.002956],0.002956
19985,1,[17144],[0.00037816],0.00037816
19986,1,[1830],[0.0009568],0.0009568
19987,1,[38993],[0.001125],0.001125
19988,1,[2925],[0.000132],0.000132
19989,1,[39731],[0.000646],0.000646
19990,1,[17390],[0.00076],0.00076
19991,1,[34266],[0.24861992],0.24861992
19992,1,[5103],[0.00036],0.00036
19993,1,[17387],[0.0001],0.0001
19994,1,[35191],[0.00057134],0.00057134
19995,1,[44022],[0.0009568],0.0009568
19996,1,[45716],[1.35e-05],1.35e-05
19997,1,[34311],[0.1342],0.1342
19998,1,[34742],[0.006729],0.006729
19999,1,[29863],[0.001],0.001
20000,2,"[37529, 35971]","[0.81, 0.0009568]",0.8109568
20001,1,[39597],[0.0009568],0.0009568
20002,1,[20626],[0.0263],0.0263
20003,1,[26974],[0.02],0.02
20004,1,[48022],[0.39166253],0.39166253
20005,1,[17377],[0.008],0.008
20006,1,[17497],[0.00863],0.00863
20007,1,[35184],[0.050449],0.050449
20008,1,[23914],[0.020912],0.020912
20009,1,[17207],[0.67973333],0.67973333
20010,1,[40696],[0.000104],0.000104
20011,1,[19488],[0.017281],0.017281
20012,1,[23096],[0.24861992],0.24861992
20013,1,[16983],[0.031977],0.031977
20014,1,[47292],[0.0114272],0.0114272
20015,1,[43457],[0.000601],0.000601
20016,1,[34112],[0.00056],0.00056
20017,1,[47240],[2.56986114],2.56986114
20018,1,[23723],[0.050597],0.050597
20019,1,[12948],[1e-06],1e-06
20020,1,[35297],[0.00430529],0.00430529
20021,1,[40918],[0.001125],0.001125
20022,1,[23427],[0.006235],0.006235
20023,1,[37051],[0.141674],0.141674
20024,1,[48394],[0.028782],0.028782
20025,1,[17439],[0.020912],0.020912
20026,7,"[47052, 49565, 19488, 28062, 46817, 24111, 34369]","[0.008924, 0.05936, 0.017281, 0.007013, 0.04576, 0.017281, 0.011231]",0.16685
20027,1,[34182],[0.0002],0.0002
20028,1,[48396],[0.43168],0.43168
20029,1,[19907],[0.006222],0.006222
20030,1,[46049],[0.00011827],0.00011827
20031,1,[47052],[0.008924],0.008924
20032,1,[28055],[0.178748],0.178748
20033,2,"[24956, 17302]","[0.0009958, 0.01153]",0.0125258
20034,1,[47052],[0.008924],0.008924
20035,1,[34415],[0.028782],0.028782
20036,1,[47018],[0.001125],0.001125
20037,1,[46977],[0.06],0.06
20038,1,[34742],[0.006729],0.006729
20039,1,[41647],[0.0010862],0.0010862
20040,1,[16964],[0.003434],0.003434
20041,1,[24371],[0.001],0.001
20042,1,[47945],[0.0009568],0.0009568
20043,1,[30222],[0.028782],0.028782
20044,1,[20420],[0.537464],0.537464
20045,1,[47945],[0.0009568],0.0009568
20046,1,[17841],[0.62437233],0.62437233
20047,1,[23913],[0.48],0.48
20048,1,[35141],[0.05936],0.05936
20049,1,[11512],[3.4e-05],3.4e-05
20050,2,"[10125, 34742]","[0.05756391, 0.006729]",0.06429291000000001
20051,1,[39861],[0.0035158],0.0035158
20052,1,[1544],[0.01164375],0.01164375
20053,1,[34560],[0.001617],0.001617
20054,1,[17508],[0.008312],0.008312
20055,1,[47259],[0.003772],0.003772
20056,2,"[17273, 34324]","[1.29, 0.00108]",1.29108
20057,1,[18368],[0.0035158],0.0035158
20058,1,[16962],[0.071824],0.071824
20059,1,[23534],[0.031977],0.031977
20060,1,[34312],[0.09482638],0.09482638
20061,1,[47785],[0.00712041],0.00712041
20062,1,[37759],[0.21735],0.21735
20063,1,[23681],[0.163],0.163
20064,1,[35221],[7.423e-05],7.423e-05
20065,2,"[17135, 24371]","[0.00121, 0.001]",0.00221
20066,1,[18821],[0.001125],0.001125
20067,1,[47681],[0.001125],0.001125
20068,1,[4723],[0.0009568],0.0009568
20069,1,[46058],[0.08764034],0.08764034
20070,1,[34324],[0.00108],0.00108
20071,1,[18678],[1.61e-05],1.61e-05
20072,1,[23946],[0.00056],0.00056
20073,1,[17737],[0.018925],0.018925
20074,1,[34321],[0.0009568],0.0009568
20075,1,[17769],[0.001],0.001
20076,1,[48443],[0.29626047],0.29626047
20077,1,[47783],[3.4e-05],3.4e-05
20078,2,"[47755, 34369]","[0.000121, 0.011231]",0.011352
20079,1,[34483],[0.09],0.09
20080,1,[17145],[0.001],0.001
20081,1,[30319],[0.000611],0.000611
20082,1,[24466],[0.3],0.3
20083,1,[34457],[0.000601],0.000601
20084,1,[35302],[0.000605],0.000605
20085,1,[24467],[0.0001],0.0001
20086,1,[37051],[0.141674],0.141674
20087,1,[35883],[0.006235],0.006235
20088,1,[45994],[0.00083164],0.00083164
20089,1,[23309],[0.375984],0.375984
20090,1,[41913],[0.055245],0.055245
20091,1,[19907],[0.006222],0.006222
20092,1,[37188],[0.01],0.01
20093,1,[37190],[0.029526],0.029526
20094,3,"[46774, 47240, 17145]","[0.0003, 2.56986114, 0.001]",2.57116114
20095,1,[37449],[0.014586],0.014586
20096,1,[35212],[0.0009568],0.0009568
20097,1,[34759],[0.0009539],0.0009539
20098,1,[16947],[0.7637],0.7637
20099,1,[4913],[0.276996],0.276996
20100,1,[36638],[0.002568],0.002568
20101,1,[47785],[0.00712041],0.00712041
20102,1,[17735],[0.0009568],0.0009568
20103,1,[23291],[0.00052922],0.00052922
20104,1,[41396],[0.00712041],0.00712041
20105,1,[17737],[0.018925],0.018925
20106,1,[22242],[0.124686],0.124686
20107,1,[47840],[0.01],0.01
20108,1,[35104],[0.0009568],0.0009568
20109,1,[1871],[0.00093183],0.00093183
20110,1,[38993],[0.001125],0.001125
20111,1,[47949],[0.000504],0.000504
20112,1,[47645],[0.0001],0.0001
20113,1,[17377],[0.008],0.008
20114,1,[17654],[0.00029034],0.00029034
20115,1,[17513],[0.0001],0.0001
20116,1,[40138],[0.006222],0.006222
20117,1,[47755],[0.000121],0.000121
20118,1,[39590],[0.002775],0.002775
20119,1,[20361],[0.08],0.08
20120,1,[16974],[0.00093183],0.00093183
20121,1,[20704],[0.05],0.05
20122,1,[34068],[5.08e-06],5.08e-06
20123,1,[48469],[0.39698326],0.39698326
20124,1,[37151],[0.10494707],0.10494707
20125,1,[34742],[0.006729],0.006729
20126,1,[23290],[0.526842],0.526842
20127,1,[34445],[1.75275],1.75275
20128,1,[17694],[1.29],1.29
20129,1,[29863],[0.001],0.001
20130,1,[37452],[0.074915],0.074915
20131,1,[17674],[0.0062613],0.0062613
20132,1,[37153],[9e-06],9e-06
20133,1,[17397],[0.0009323],0.0009323
20134,1,[1830],[0.0009568],0.0009568
20135,1,[37781],[0.028782],0.028782
20136,1,[17387],[0.0001],0.0001
20137,1,[47651],[0.0503],0.0503
20138,1,[22004],[0.0009568],0.0009568
20139,1,[49155],[0.0009568],0.0009568
20140,6,"[38028, 47681, 16961, 6232, 24330, 37727]","[0.00345244, 0.001125, 0.00345244, 0.00057134, 0.24423917, 0.0007308]",0.25357119
20141,1,[16077],[1.46259],1.46259
20142,1,[37584],[1.555],1.555
20143,1,[35221],[7.423e-05],7.423e-05
20144,1,[47117],[0.00362],0.00362
20145,1,[17422],[0.000646],0.000646
20146,1,[39597],[0.0009568],0.0009568
20147,2,"[22016, 21454]","[1.07812, 0.00345244]",1.08157244
20148,1,[27818],[0.375984],0.375984
20149,1,[46616],[0.0009568],0.0009568
20150,1,[47084],[0.0009568],0.0009568
20151,1,[16983],[0.031977],0.031977
20152,1,[17512],[0.000611],0.000611
20153,1,[47943],[0.0009568],0.0009568
20154,1,[29845],[0.0004788],0.0004788
20155,1,[47340],[0.0321],0.0321
20156,1,[35209],[0.0009568],0.0009568
20157,1,[35401],[0.001],0.001
20158,1,[20369],[0.020912],0.020912
20159,1,[39353],[0.00345244],0.00345244
20160,1,[34112],[0.00056],0.00056
20161,1,[20566],[0.005537],0.005537
20162,2,"[46705, 24336]","[0.014047, 0.00516]",0.019207000000000002
20163,2,"[17092, 24035]","[0.0009568, 0.00056]",0.0015168
20164,1,[27862],[0.00054],0.00054
20165,1,[42877],[0.00094812],0.00094812
20166,1,[34336],[0.001125],0.001125
20167,1,[17435],[0.0001],0.0001
20168,1,[34742],[0.006729],0.006729
20169,1,[47240],[2.56986114],2.56986114
20170,1,[35038],[1.29],1.29
20171,2,"[17340, 35365]","[0.020912, 0.223125]",0.244037
20172,1,[23681],[0.163],0.163
20173,1,[36676],[6.135e-05],6.135e-05
20174,4,"[24338, 34568, 17499, 48396]","[0.723, 0.54717, 0.2248, 0.43168]",1.92665
20175,1,[17131],[0.0018891],0.0018891
20176,1,[48880],[0.081],0.081
20177,1,[52748],[0.006222],0.006222
20178,1,[35159],[0.02298751],0.02298751
20179,1,[34038],[0.04],0.04
20180,1,[35209],[0.0009568],0.0009568
20181,1,[40436],[0.000216],0.000216
20182,1,[20934],[0.001],0.001
20183,1,[17093],[0.0009958],0.0009958
20184,1,[39866],[0.000603],0.000603
20185,1,[34112],[0.00056],0.00056
20186,1,[27073],[1.1983904],1.1983904
20187,1,[47276],[0.000322],0.000322
20188,1,[39539],[0.0009568],0.0009568
20189,1,[17131],[0.0018891],0.0018891
20190,1,[27156],[0.0018891],0.0018891
20191,1,[2476],[0.0009568],0.0009568
20192,1,[37590],[0.00214414],0.00214414
20193,1,[41795],[0.00863],0.00863
20194,1,[23676],[0.001899],0.001899
20195,1,[48223],[0.0024371],0.0024371
20196,1,[38767],[0.0009568],0.0009568
20197,1,[37529],[0.81],0.81
20198,1,[35318],[0.081744],0.081744
20199,1,[23343],[0.0009568],0.0009568
20200,1,[37520],[0.1277],0.1277
20201,3,"[34415, 23602, 16983]","[0.028782, 0.006893, 0.031977]",0.06765199999999999
20202,1,[40436],[0.000216],0.000216
20203,1,[20641],[0.000525],0.000525
20204,1,[24356],[0.00449],0.00449
20205,1,[38993],[0.001125],0.001125
20206,1,[17527],[0.00093183],0.00093183
20207,1,[840],[0.006222],0.006222
20208,2,"[848, 18037]","[0.011129, 0.000852]",0.011981
20209,1,[14211],[0.0436],0.0436
20210,1,[43922],[0.036214],0.036214
20211,1,[29259],[0.005242],0.005242
20212,5,"[47651, 34055, 34357, 23933, 27809]","[0.0503, 0.000611, 0.006624, 0.03121867, 0.00094812]",0.08970178999999999
20213,1,[34025],[0.0062613],0.0062613
20214,1,[17214],[0.020912],0.020912
20215,1,[34336],[0.001125],0.001125
20216,1,[37449],[0.014586],0.014586
20217,1,[20308],[0.070148],0.070148
20218,1,[37154],[0.000729],0.000729
20219,1,[17508],[0.008312],0.008312
20220,1,[24114],[0.83],0.83
20221,3,"[41916, 3466, 27985]","[0.49558119, 0.42606366, 0.050509]",0.9721538500000001
20222,1,[45983],[0.21224313],0.21224313
20223,1,[5807],[0.020912],0.020912
20224,1,[16661],[0.27216],0.27216
20225,1,[41643],[0.0768],0.0768
20226,1,[2470],[0.05936],0.05936
20227,1,[48006],[0.000611],0.000611
20228,1,[47212],[0.001826],0.001826
20229,1,[17529],[0.001],0.001
20230,1,[45697],[0.05625],0.05625
20231,1,[23913],[0.48],0.48
20232,1,[34068],[5.08e-06],5.08e-06
20233,1,[38179],[0.050449],0.050449
20234,1,[47240],[2.56986114],2.56986114
20235,1,[46166],[0.006904],0.006904
20236,1,[1167],[0.000266],0.000266
20237,1,[34299],[0.0009568],0.0009568
20238,1,[17793],[0.008924],0.008924
20239,1,[17537],[0.000373],0.000373
20240,1,[34068],[5.08e-06],5.08e-06
20241,1,[20750],[0.00066681],0.00066681
20242,2,"[41373, 29361]","[0.03232226, 0.0070502]",0.03937246
20243,1,[48249],[0.074915],0.074915
20244,1,[23534],[0.031977],0.031977
20245,1,[17257],[0.001125],0.001125
20246,1,[16983],[0.031977],0.031977
20247,1,[1454],[0.05],0.05
20248,1,[46635],[0.020912],0.020912
20249,1,[35251],[0.0009568],0.0009568
20250,2,"[48868, 14511]","[0.00498, 0.00094812]",0.00592812
20251,1,[17499],[0.2248],0.2248
20252,1,[35303],[0.009155],0.009155
20253,1,[38166],[0.0263],0.0263
20254,1,[49697],[0.15],0.15
20255,1,[33639],[0.01],0.01
20256,1,[17153],[0.537464],0.537464
20257,2,"[205, 17187]","[0.21735, 0.029526]",0.24687599999999998
20258,1,[48394],[0.028782],0.028782
20259,1,[48301],[0.0009568],0.0009568
20260,1,[47240],[2.56986114],2.56986114
20261,2,"[48296, 1931]","[0.036828, 0.0493]",0.086128
20262,1,[9320],[0.001125],0.001125
20263,1,[17808],[0.103],0.103
20264,1,[45156],[0.01],0.01
20265,1,[34392],[0.62437233],0.62437233
20266,1,[47659],[0.001],0.001
20267,1,[17492],[0.001],0.001
20268,1,[40596],[0.253318],0.253318
20269,1,[35184],[0.050449],0.050449
20270,1,[34308],[0.002554],0.002554
20271,1,[17237],[0.004509],0.004509
20272,1,[414],[0.006904],0.006904
20273,1,[39343],[0.001],0.001
20274,1,[26009],[1.379e-05],1.379e-05
20275,1,[17431],[0.001826],0.001826
20276,1,[34582],[0.00094812],0.00094812
20277,1,[1492],[0.001372],0.001372
20278,1,[34068],[5.08e-06],5.08e-06
20279,3,"[4723, 35221, 17422]","[0.0009568, 7.423e-05, 0.000646]",0.00167703
20280,1,[34484],[0.0194],0.0194
20281,1,[16974],[0.00093183],0.00093183
20282,1,[45882],[2.248e-05],2.248e-05
20283,1,[47259],[0.003772],0.003772
20284,1,[19418],[0.020912],0.020912
20285,1,[47653],[0.004479],0.004479
20286,1,[17385],[0.00071],0.00071
20287,1,[20650],[0.0009568],0.0009568
20288,1,[35501],[0.0009568],0.0009568
20289,1,[34355],[0.7637],0.7637
20290,1,[34311],[0.1342],0.1342
20291,1,[25802],[0.00105],0.00105
20292,1,[41647],[0.0010862],0.0010862
20293,1,[29890],[0.0167579],0.0167579
20294,1,[30014],[0.00058347],0.00058347
20295,1,[37188],[0.01],0.01
20296,1,[33937],[0.000764],0.000764
20297,1,[34095],[0.00345244],0.00345244
20298,1,[17193],[0.9363],0.9363
20299,1,[34534],[1.276e-05],1.276e-05
20300,1,[35297],[0.00430529],0.00430529
20301,1,[51154],[0.020121],0.020121
20302,1,[40309],[1.68e-05],1.68e-05
20303,1,[39320],[0.000704],0.000704
